Cell_Designation,Time_Point,Polarity_Patch_Number,Polarity_Patch_Number_2
rcc096_2_s3_y,44,NA,Fusion
rcc096_2_s3_y,45,NA,Fusion
rcc096_2_s3_y,46,NA,Fusion
rcc096_2_s3_y,47,NA,Fusion
rcc096_2_s3_y,48,NA,Fusion
rcc096_2_s3_y,49,NA,Fusion
rcc096_2_s3_y,50,NA,Fusion
rcc096_2_s3_y,51,NA,Fusion
rcc096_2_s3_y,52,NA,Fusion
rcc096_2_s3_y,53,NA,Fusion
rcc096_2_s3_y,54,NA,Fusion
rcc096_2_s3_y,55,NA,Fusion
rcc096_2_s3_y,56,NA,Fusion
rcc096_2_s3_y,57,NA,Fusion
rcc096_2_s3_y,58,NA,Fusion
rcc096_2_s3_y,59,NA,Fusion
rcc096_2_s3_y,60,NA,Fusion
rcc096_2_s3_y,61,NA,Fusion
rcc096_2_s3_z,1,NA,Birth
rcc096_2_s3_z,2,NA,Birth
rcc096_2_s3_z,3,NA,Birth
rcc096_2_s3_z,4,NA,Birth
rcc096_2_s3_z,5,NA,Birth
rcc096_2_s3_z,6,NA,Birth
rcc096_2_s3_z,7,NA,Birth
rcc096_2_s3_z,8,NA,Birth
rcc096_2_s3_z,9,1,1
rcc096_2_s3_z,10,1,1
rcc096_2_s3_z,11,1,1
rcc096_2_s3_z,12,1,1
rcc096_2_s3_z,13,1,1
rcc096_2_s3_z,14,0,0
rcc096_2_s3_z,15,1,1
rcc096_2_s3_z,16,1,1
rcc096_2_s3_z,17,0,0
rcc096_2_s3_z,18,2,2
rcc096_2_s3_z,19,1,1
rcc096_2_s3_z,20,1,1
rcc096_2_s3_z,21,1,1
rcc096_2_s3_z,22,1,1
rcc096_2_s3_z,23,1,1
rcc096_2_s3_z,24,1,1
rcc096_2_s3_z,25,2,2
rcc096_2_s3_z,26,1,1
rcc096_2_s3_z,27,0,0
rcc096_2_s3_z,28,0,0
rcc096_2_s3_z,29,0,0
rcc096_2_s3_z,30,1,1
rcc096_2_s3_z,31,0,0
rcc096_2_s3_z,32,0,0
rcc096_2_s3_z,33,0,0
rcc096_2_s3_z,34,0,0
rcc096_2_s3_z,35,0,0
rcc096_2_s3_z,36,0,0
rcc096_2_s3_z,37,1,1
rcc096_2_s3_z,38,1,1
rcc096_2_s3_z,39,1,1
rcc096_2_s3_z,40,1,1
rcc096_2_s3_z,41,1,1
rcc096_2_s3_z,42,1,1
rcc096_2_s3_z,43,0,0
rcc096_2_s3_z,44,0,0
rcc096_2_s3_z,45,1,Committed
rcc096_2_s3_z,46,1,Committed
rcc096_2_s3_z,47,1,Committed
rcc096_2_s3_z,48,1,Committed
rcc096_2_s3_z,49,1,Committed
rcc096_2_s3_z,50,1,Committed
rcc096_2_s3_z,51,1,Committed
rcc096_2_s3_z,52,1,Committed
rcc096_2_s3_z,53,1,Committed
rcc096_2_s3_z,54,1,Committed
rcc096_2_s3_z,55,1,Committed
rcc096_2_s3_z,56,1,Committed
rcc096_2_s3_z,57,NA,Fusion
rcc096_2_s3_z,58,NA,Fusion
rcc096_2_s3_z,59,NA,Fusion
rcc096_2_s3_z,60,NA,Fusion
rcc096_2_s3_z,61,NA,Fusion
rcc096_2_s3_aa,1,NA,Birth
rcc096_2_s3_aa,2,NA,Birth
rcc096_2_s3_aa,3,NA,Birth
rcc096_2_s3_aa,4,NA,Birth
rcc096_2_s3_aa,5,NA,Birth
rcc096_2_s3_aa,6,NA,Birth
rcc096_2_s3_aa,7,NA,Birth
rcc096_2_s3_aa,8,NA,Birth
rcc096_2_s3_aa,9,NA,Birth
rcc096_2_s3_aa,10,NA,Birth
rcc096_2_s3_aa,11,NA,Birth
rcc096_2_s3_aa,12,NA,Birth
rcc096_2_s3_aa,13,NA,Birth
rcc096_2_s3_aa,14,NA,Birth
rcc096_2_s3_aa,15,0,0
rcc096_2_s3_aa,16,0,0
rcc096_2_s3_aa,17,0,0
rcc096_2_s3_aa,18,0,0
rcc096_2_s3_aa,19,0,0
rcc096_2_s3_aa,20,0,0
rcc096_2_s3_aa,21,0,0
rcc096_2_s3_aa,22,0,0
rcc096_2_s3_aa,23,0,0
rcc096_2_s3_aa,24,2,2
rcc096_2_s3_aa,25,2,2
rcc096_2_s3_aa,26,1,1
rcc096_2_s3_aa,27,2,2
rcc096_2_s3_aa,28,2,2
rcc096_2_s3_aa,29,1,1
rcc096_2_s3_aa,30,2,2
rcc096_2_s3_aa,31,1,1
rcc096_2_s3_aa,32,1,1
rcc096_2_s3_aa,33,1,1
rcc096_2_s3_aa,34,1,1
rcc096_2_s3_aa,35,2,2
rcc096_2_s3_aa,36,1,1
rcc096_2_s3_aa,37,2,2
rcc096_2_s3_aa,38,1,1
rcc096_2_s3_aa,39,1,1
rcc096_2_s3_aa,40,1,1
rcc096_2_s3_aa,41,1,1
rcc096_2_s3_aa,42,1,1
rcc096_2_s3_aa,43,1,1
rcc096_2_s3_aa,44,1,1
rcc096_2_s3_aa,45,1,Committed
rcc096_2_s3_aa,46,1,Committed
rcc096_2_s3_aa,47,1,Committed
rcc096_2_s3_aa,48,1,Committed
rcc096_2_s3_aa,49,1,Committed
rcc096_2_s3_aa,50,1,Committed
rcc096_2_s3_aa,51,1,Committed
rcc096_2_s3_aa,52,1,Committed
rcc096_2_s3_aa,53,1,Committed
rcc096_2_s3_aa,54,1,Committed
rcc096_2_s3_aa,55,1,Committed
rcc096_2_s3_aa,56,1,Committed
rcc096_2_s3_aa,57,NA,Fusion
rcc096_2_s3_aa,58,NA,Fusion
rcc096_2_s3_aa,59,NA,Fusion
rcc096_2_s3_aa,60,NA,Fusion
rcc096_2_s3_aa,61,NA,Fusion
rcc096_2_s3_ab,1,1,1
rcc096_2_s3_ab,2,0,0
rcc096_2_s3_ab,3,1,1
rcc096_2_s3_ab,4,1,Committed
rcc096_2_s3_ab,5,1,Committed
rcc096_2_s3_ab,6,1,Committed
rcc096_2_s3_ab,7,1,Committed
rcc096_2_s3_ab,8,1,Committed
rcc096_2_s3_ab,9,1,Committed
rcc096_2_s3_ab,10,1,Committed
rcc096_2_s3_ab,11,1,Committed
rcc096_2_s3_ab,12,1,Committed
rcc096_2_s3_ab,13,NA,Fusion
rcc096_2_s3_ab,14,NA,Fusion
rcc096_2_s3_ab,15,NA,Fusion
rcc096_2_s3_ab,16,NA,Fusion
rcc096_2_s3_ab,17,NA,Fusion
rcc096_2_s3_ab,18,NA,Fusion
rcc096_2_s3_ab,19,NA,Fusion
rcc096_2_s3_ab,20,NA,Fusion
rcc096_2_s3_ab,21,NA,Fusion
rcc096_2_s3_ab,22,NA,Fusion
rcc096_2_s3_ab,23,NA,Fusion
rcc096_2_s3_ab,24,NA,Fusion
rcc096_2_s3_ab,25,NA,Fusion
rcc096_2_s3_ab,26,NA,Fusion
rcc096_2_s3_ab,27,NA,Fusion
rcc096_2_s3_ab,28,NA,Fusion
rcc096_2_s3_ab,29,NA,Fusion
rcc096_2_s3_ab,30,NA,Fusion
rcc096_2_s3_ab,31,NA,Fusion
rcc096_2_s3_ab,32,NA,Fusion
rcc096_2_s3_ab,33,NA,Fusion
rcc096_2_s3_ab,34,NA,Fusion
rcc096_2_s3_ab,35,NA,Fusion
rcc096_2_s3_ab,36,NA,Fusion
rcc096_2_s3_ab,37,NA,Fusion
rcc096_2_s3_ab,38,NA,Fusion
rcc096_2_s3_ab,39,NA,Fusion
rcc096_2_s3_ab,40,NA,Fusion
rcc096_2_s3_ab,41,NA,Fusion
rcc096_2_s3_ab,42,NA,Fusion
rcc096_2_s3_ab,43,NA,Fusion
rcc096_2_s3_ab,44,NA,Fusion
rcc096_2_s3_ab,45,NA,Fusion
rcc096_2_s3_ab,46,NA,Fusion
rcc096_2_s3_ab,47,NA,Fusion
rcc096_2_s3_ab,48,NA,Fusion
rcc096_2_s3_ab,49,NA,Fusion
rcc096_2_s3_ab,50,NA,Fusion
rcc096_2_s3_ab,51,NA,Fusion
rcc096_2_s3_ab,52,NA,Fusion
rcc096_2_s3_ab,53,NA,Fusion
rcc096_2_s3_ab,54,NA,Fusion
rcc096_2_s3_ab,55,NA,Fusion
rcc096_2_s3_ab,56,NA,Fusion
rcc096_2_s3_ab,57,NA,Fusion
rcc096_2_s3_ab,58,NA,Fusion
rcc096_2_s3_ab,59,NA,Fusion
rcc096_2_s3_ab,60,NA,Fusion
rcc096_2_s3_ab,61,NA,Fusion
rcc096_2_s3_ac,1,2,2
rcc096_2_s3_ac,2,4,4
rcc096_2_s3_ac,3,1,1
rcc096_2_s3_ac,4,1,Committed
rcc096_2_s3_ac,5,1,Committed
rcc096_2_s3_ac,6,1,Committed
rcc096_2_s3_ac,7,1,Committed
rcc096_2_s3_ac,8,1,Committed
rcc096_2_s3_ac,9,1,Committed
rcc096_2_s3_ac,10,1,Committed
rcc096_2_s3_ac,11,1,Committed
rcc096_2_s3_ac,12,1,Committed
rcc096_2_s3_ac,13,NA,Fusion
rcc096_2_s3_ac,14,NA,Fusion
rcc096_2_s3_ac,15,NA,Fusion
rcc096_2_s3_ac,16,NA,Fusion
rcc096_2_s3_ac,17,NA,Fusion
rcc096_2_s3_ac,18,NA,Fusion
rcc096_2_s3_ac,19,NA,Fusion
rcc096_2_s3_ac,20,NA,Fusion
rcc096_2_s3_ac,21,NA,Fusion
rcc096_2_s3_ac,22,NA,Fusion
rcc096_2_s3_ac,23,NA,Fusion
rcc096_2_s3_ac,24,NA,Fusion
rcc096_2_s3_ac,25,NA,Fusion
rcc096_2_s3_ac,26,NA,Fusion
rcc096_2_s3_ac,27,NA,Fusion
rcc096_2_s3_ac,28,NA,Fusion
rcc096_2_s3_ac,29,NA,Fusion
rcc096_2_s3_ac,30,NA,Fusion
rcc096_2_s3_ac,31,NA,Fusion
rcc096_2_s3_ac,32,NA,Fusion
rcc096_2_s3_ac,33,NA,Fusion
rcc096_2_s3_ac,34,NA,Fusion
rcc096_2_s3_ac,35,NA,Fusion
rcc096_2_s3_ac,36,NA,Fusion
rcc096_2_s3_ac,37,NA,Fusion
rcc096_2_s3_ac,38,NA,Fusion
rcc096_2_s3_ac,39,NA,Fusion
rcc096_2_s3_ac,40,NA,Fusion
rcc096_2_s3_ac,41,NA,Fusion
rcc096_2_s3_ac,42,NA,Fusion
rcc096_2_s3_ac,43,NA,Fusion
rcc096_2_s3_ac,44,NA,Fusion
rcc096_2_s3_ac,45,NA,Fusion
rcc096_2_s3_ac,46,NA,Fusion
rcc096_2_s3_ac,47,NA,Fusion
rcc096_2_s3_ac,48,NA,Fusion
rcc096_2_s3_ac,49,NA,Fusion
rcc096_2_s3_ac,50,NA,Fusion
rcc096_2_s3_ac,51,NA,Fusion
rcc096_2_s3_ac,52,NA,Fusion
rcc096_2_s3_ac,53,NA,Fusion
rcc096_2_s3_ac,54,NA,Fusion
rcc096_2_s3_ac,55,NA,Fusion
rcc096_2_s3_ac,56,NA,Fusion
rcc096_2_s3_ac,57,NA,Fusion
rcc096_2_s3_ac,58,NA,Fusion
rcc096_2_s3_ac,59,NA,Fusion
rcc096_2_s3_ac,60,NA,Fusion
rcc096_2_s3_ac,61,NA,Fusion
rcc096_2_s3_ad,1,NA,Birth
rcc096_2_s3_ad,2,NA,Birth
rcc096_2_s3_ad,3,NA,Birth
rcc096_2_s3_ad,4,NA,Birth
rcc096_2_s3_ad,5,NA,Birth
rcc096_2_s3_ad,6,NA,Birth
rcc096_2_s3_ad,7,NA,Birth
rcc096_2_s3_ad,8,NA,Birth
rcc096_2_s3_ad,9,NA,Birth
rcc096_2_s3_ad,10,NA,Birth
rcc096_2_s3_ad,11,NA,Birth
rcc096_2_s3_ad,12,NA,Birth
rcc096_2_s3_ad,13,NA,Birth
rcc096_2_s3_ad,14,NA,Birth
rcc096_2_s3_ad,15,NA,Birth
rcc096_2_s3_ad,16,0,0
rcc096_2_s3_ad,17,0,0
rcc096_2_s3_ad,18,0,0
rcc096_2_s3_ad,19,0,0
rcc096_2_s3_ad,20,0,0
rcc096_2_s3_ad,21,0,0
rcc096_2_s3_ad,22,1,1
rcc096_2_s3_ad,23,1,1
rcc096_2_s3_ad,24,0,0
rcc096_2_s3_ad,25,0,0
rcc096_2_s3_ad,26,0,0
rcc096_2_s3_ad,27,1,1
rcc096_2_s3_ad,28,0,0
rcc096_2_s3_ad,29,1,1
rcc096_2_s3_ad,30,0,0
rcc096_2_s3_ad,31,1,1
rcc096_2_s3_ad,32,2,2
rcc096_2_s3_ad,33,0,0
rcc096_2_s3_ad,34,2,2
rcc096_2_s3_ad,35,1,1
rcc096_2_s3_ad,36,1,1
rcc096_2_s3_ad,37,0,0
rcc096_2_s3_ad,38,0,0
rcc096_2_s3_ad,39,1,1
rcc096_2_s3_ad,40,1,1
rcc096_2_s3_ad,41,1,1
rcc096_2_s3_ad,42,1,1
rcc096_2_s3_ad,43,0,0
rcc096_2_s3_ad,44,1,1
rcc096_2_s3_ad,45,0,0
rcc096_2_s3_ad,46,1,1
rcc096_2_s3_ad,47,1,1
rcc096_2_s3_ad,48,0,0
rcc096_2_s3_ad,49,0,0
rcc096_2_s3_ad,50,0,0
rcc096_2_s3_ad,51,0,0
rcc096_2_s3_ad,52,0,0
rcc096_2_s3_ad,53,1,1
rcc096_2_s3_ad,54,0,0
rcc096_2_s3_ad,55,1,1
rcc096_2_s3_ad,56,2,2
rcc096_2_s3_ad,57,0,0
rcc096_2_s3_ad,58,1,1
rcc096_2_s3_ad,59,0,0
rcc096_2_s3_ad,60,1,1
rcc096_2_s3_ad,61,1,1
rcc096_2_s3_ae,1,NA,Birth
rcc096_2_s3_ae,2,NA,Birth
rcc096_2_s3_ae,3,NA,Birth
rcc096_2_s3_ae,4,NA,Birth
rcc096_2_s3_ae,5,NA,Birth
rcc096_2_s3_ae,6,NA,Birth
rcc096_2_s3_ae,7,NA,Birth
rcc096_2_s3_ae,8,NA,Birth
rcc096_2_s3_ae,9,NA,Birth
rcc096_2_s3_ae,10,NA,Birth
rcc096_2_s3_ae,11,NA,Birth
rcc096_2_s3_ae,12,NA,Birth
rcc096_2_s3_ae,13,NA,Birth
rcc096_2_s3_ae,14,NA,Birth
rcc096_2_s3_ae,15,NA,Birth
rcc096_2_s3_ae,16,NA,Birth
rcc096_2_s3_ae,17,NA,Birth
rcc096_2_s3_ae,18,NA,Birth
rcc096_2_s3_ae,19,NA,Birth
rcc096_2_s3_ae,20,0,0
rcc096_2_s3_ae,21,0,0
rcc096_2_s3_ae,22,4,4
rcc096_2_s3_ae,23,0,0
rcc096_2_s3_ae,24,1,1
rcc096_2_s3_ae,25,1,1
rcc096_2_s3_ae,26,0,0
rcc096_2_s3_ae,27,0,0
rcc096_2_s3_ae,28,0,0
rcc096_2_s3_ae,29,1,1
rcc096_2_s3_ae,30,1,1
rcc096_2_s3_ae,31,1,1
rcc096_2_s3_ae,32,2,2
rcc096_2_s3_ae,33,0,0
rcc096_2_s3_ae,34,0,0
rcc096_2_s3_ae,35,1,1
rcc096_2_s3_ae,36,1,1
rcc096_2_s3_ae,37,0,0
rcc096_2_s3_ae,38,2,2
rcc096_2_s3_ae,39,1,1
rcc096_2_s3_ae,40,0,0
rcc096_2_s3_ae,41,0,0
rcc096_2_s3_ae,42,0,0
rcc096_2_s3_ae,43,0,0
rcc096_2_s3_ae,44,0,0
rcc096_2_s3_ae,45,1,1
rcc096_2_s3_ae,46,1,1
rcc096_2_s3_ae,47,1,1
rcc096_2_s3_ae,48,1,1
rcc096_2_s3_ae,49,0,0
rcc096_2_s3_ae,50,1,1
rcc096_2_s3_ae,51,0,0
rcc096_2_s3_ae,52,1,1
rcc096_2_s3_ae,53,0,0
rcc096_2_s3_ae,54,0,0
rcc096_2_s3_ae,55,0,0
rcc096_2_s3_ae,56,0,0
rcc096_2_s3_ae,57,1,1
rcc096_2_s3_ae,58,0,0
rcc096_2_s3_ae,59,1,1
rcc096_2_s3_ae,60,1,1
rcc096_2_s3_ae,61,1,1
rcc096_2_s3_af,1,NA,Birth
rcc096_2_s3_af,2,NA,Birth
rcc096_2_s3_af,3,NA,Birth
rcc096_2_s3_af,4,NA,Birth
rcc096_2_s3_af,5,NA,Birth
rcc096_2_s3_af,6,NA,Birth
rcc096_2_s3_af,7,NA,Birth
rcc096_2_s3_af,8,NA,Birth
rcc096_2_s3_af,9,NA,Birth
rcc096_2_s3_af,10,NA,Birth
rcc096_2_s3_af,11,NA,Birth
rcc096_2_s3_af,12,NA,Birth
rcc096_2_s3_af,13,NA,Birth
rcc096_2_s3_af,14,NA,Birth
rcc096_2_s3_af,15,NA,Birth
rcc096_2_s3_af,16,0,0
rcc096_2_s3_af,17,0,0
rcc096_2_s3_af,18,2,2
rcc096_2_s3_af,19,1,1
rcc096_2_s3_af,20,1,1
rcc096_2_s3_af,21,1,1
rcc096_2_s3_af,22,1,1
rcc096_2_s3_af,23,1,1
rcc096_2_s3_af,24,1,1
rcc096_2_s3_af,25,1,1
rcc096_2_s3_af,26,1,1
rcc096_2_s3_af,27,1,1
rcc096_2_s3_af,28,1,1
rcc096_2_s3_af,29,1,1
rcc096_2_s3_af,30,1,1
rcc096_2_s3_af,31,1,1
rcc096_2_s3_af,32,1,1
rcc096_2_s3_af,33,1,1
rcc096_2_s3_af,34,1,Committed
rcc096_2_s3_af,35,1,Committed
rcc096_2_s3_af,36,1,Committed
rcc096_2_s3_af,37,1,Committed
rcc096_2_s3_af,38,1,Committed
rcc096_2_s3_af,39,1,Committed
rcc096_2_s3_af,40,1,Committed
rcc096_2_s3_af,41,1,Committed
rcc096_2_s3_af,42,1,Committed
rcc096_2_s3_af,43,1,Committed
rcc096_2_s3_af,44,1,Committed
rcc096_2_s3_af,45,1,Committed
rcc096_2_s3_af,46,NA,Fusion
rcc096_2_s3_af,47,NA,Fusion
rcc096_2_s3_af,48,NA,Fusion
rcc096_2_s3_af,49,NA,Fusion
rcc096_2_s3_af,50,NA,Fusion
rcc096_2_s3_af,51,NA,Fusion
rcc096_2_s3_af,52,NA,Fusion
rcc096_2_s3_af,53,NA,Fusion
rcc096_2_s3_af,54,NA,Fusion
rcc096_2_s3_af,55,NA,Fusion
rcc096_2_s3_af,56,NA,Fusion
rcc096_2_s3_af,57,NA,Fusion
rcc096_2_s3_af,58,NA,Fusion
rcc096_2_s3_af,59,NA,Fusion
rcc096_2_s3_af,60,NA,Fusion
rcc096_2_s3_af,61,NA,Fusion
rcc096_2_s3_ag,1,NA,Birth
rcc096_2_s3_ag,2,NA,Birth
rcc096_2_s3_ag,3,NA,Birth
rcc096_2_s3_ag,4,NA,Birth
rcc096_2_s3_ag,5,NA,Birth
rcc096_2_s3_ag,6,NA,Birth
rcc096_2_s3_ag,7,NA,Birth
rcc096_2_s3_ag,8,NA,Birth
rcc096_2_s3_ag,9,NA,Birth
rcc096_2_s3_ag,10,NA,Birth
rcc096_2_s3_ag,11,NA,Birth
rcc096_2_s3_ag,12,NA,Birth
rcc096_2_s3_ag,13,NA,Birth
rcc096_2_s3_ag,14,NA,Birth
rcc096_2_s3_ag,15,NA,Birth
rcc096_2_s3_ag,16,NA,Birth
rcc096_2_s3_ag,17,NA,Birth
rcc096_2_s3_ag,18,NA,Birth
rcc096_2_s3_ag,19,NA,Birth
rcc096_2_s3_ag,20,NA,Birth
rcc096_2_s3_ag,21,NA,Birth
rcc096_2_s3_ag,22,NA,Birth
rcc096_2_s3_ag,23,NA,Birth
rcc096_2_s3_ag,24,NA,Birth
rcc096_2_s3_ag,25,NA,Birth
rcc096_2_s3_ag,26,NA,Birth
rcc096_2_s3_ag,27,NA,Birth
rcc096_2_s3_ag,28,NA,Birth
rcc096_2_s3_ag,29,NA,Birth
rcc096_2_s3_ag,30,0,0
rcc096_2_s3_ag,31,0,0
rcc096_2_s3_ag,32,0,0
rcc096_2_s3_ag,33,0,0
rcc096_2_s3_ag,34,1,Committed
rcc096_2_s3_ag,35,1,Committed
rcc096_2_s3_ag,36,1,Committed
rcc096_2_s3_ag,37,1,Committed
rcc096_2_s3_ag,38,1,Committed
rcc096_2_s3_ag,39,1,Committed
rcc096_2_s3_ag,40,1,Committed
rcc096_2_s3_ag,41,1,Committed
rcc096_2_s3_ag,42,1,Committed
rcc096_2_s3_ag,43,1,Committed
rcc096_2_s3_ag,44,1,Committed
rcc096_2_s3_ag,45,1,Committed
rcc096_2_s3_ag,46,NA,Fusion
rcc096_2_s3_ag,47,NA,Fusion
rcc096_2_s3_ag,48,NA,Fusion
rcc096_2_s3_ag,49,NA,Fusion
rcc096_2_s3_ag,50,NA,Fusion
rcc096_2_s3_ag,51,NA,Fusion
rcc096_2_s3_ag,52,NA,Fusion
rcc096_2_s3_ag,53,NA,Fusion
rcc096_2_s3_ag,54,NA,Fusion
rcc096_2_s3_ag,55,NA,Fusion
rcc096_2_s3_ag,56,NA,Fusion
rcc096_2_s3_ag,57,NA,Fusion
rcc096_2_s3_ag,58,NA,Fusion
rcc096_2_s3_ag,59,NA,Fusion
rcc096_2_s3_ag,60,NA,Fusion
rcc096_2_s3_ag,61,NA,Fusion
rcc096_2_s3_ah,1,NA,Birth
rcc096_2_s3_ah,2,NA,Birth
rcc096_2_s3_ah,3,NA,Birth
rcc096_2_s3_ah,4,NA,Birth
rcc096_2_s3_ah,5,NA,Birth
rcc096_2_s3_ah,6,NA,Birth
rcc096_2_s3_ah,7,NA,Birth
rcc096_2_s3_ah,8,NA,Birth
rcc096_2_s3_ah,9,NA,Birth
rcc096_2_s3_ah,10,NA,Birth
rcc096_2_s3_ah,11,NA,Birth
rcc096_2_s3_ah,12,NA,Birth
rcc096_2_s3_ah,13,NA,Birth
rcc096_2_s3_ah,14,NA,Birth
rcc096_2_s3_ah,15,NA,Birth
rcc096_2_s3_ah,16,NA,Birth
rcc096_2_s3_ah,17,NA,Birth
rcc096_2_s3_ah,18,NA,Birth
rcc096_2_s3_ah,19,NA,Birth
rcc096_2_s3_ah,20,NA,Birth
rcc096_2_s3_ah,21,NA,Birth
rcc096_2_s3_ah,22,NA,Birth
rcc096_2_s3_ah,23,0,0
rcc096_2_s3_ah,24,0,0
rcc096_2_s3_ah,25,0,0
rcc096_2_s3_ah,26,0,0
rcc096_2_s3_ah,27,1,1
rcc096_2_s3_ah,28,0,0
rcc096_2_s3_ah,29,0,0
rcc096_2_s3_ah,30,0,0
rcc096_2_s3_ah,31,2,2
rcc096_2_s3_ah,32,0,0
rcc096_2_s3_ah,33,1,1
rcc096_2_s3_ah,34,0,0
rcc096_2_s3_ah,35,0,0
rcc096_2_s3_ah,36,0,0
rcc096_2_s3_ah,37,0,0
rcc096_2_s3_ah,38,0,0
rcc096_2_s3_ah,39,0,0
rcc096_2_s3_ah,40,0,0
rcc096_2_s3_ah,41,1,1
rcc096_2_s3_ah,42,1,1
rcc096_2_s3_ah,43,0,0
rcc096_2_s3_ah,44,0,0
rcc096_2_s3_ah,45,0,0
rcc096_2_s3_ah,46,0,0
rcc096_2_s3_ah,47,0,0
rcc096_2_s3_ah,48,0,0
rcc096_2_s3_ah,49,0,0
rcc096_2_s3_ah,50,0,0
rcc096_2_s3_ah,51,0,0
rcc096_2_s3_ah,52,0,0
rcc096_2_s3_ah,53,0,0
rcc096_2_s3_ah,54,0,0
rcc096_2_s3_ah,55,0,0
rcc096_2_s3_ah,56,0,0
rcc096_2_s3_ah,57,0,0
rcc096_2_s3_ah,58,0,0
rcc096_2_s3_ah,59,0,0
rcc096_2_s3_ah,60,0,0
rcc096_2_s3_ah,61,0,0
rcc096_2_s3_ai,1,NA,Birth
rcc096_2_s3_ai,2,NA,Birth
rcc096_2_s3_ai,3,NA,Birth
rcc096_2_s3_ai,4,NA,Birth
rcc096_2_s3_ai,5,NA,Birth
rcc096_2_s3_ai,6,NA,Birth
rcc096_2_s3_ai,7,NA,Birth
rcc096_2_s3_ai,8,NA,Birth
rcc096_2_s3_ai,9,NA,Birth
rcc096_2_s3_ai,10,NA,Birth
rcc096_2_s3_ai,11,NA,Birth
rcc096_2_s3_ai,12,NA,Birth
rcc096_2_s3_ai,13,0,0
rcc096_2_s3_ai,14,0,0
rcc096_2_s3_ai,15,0,0
rcc096_2_s3_ai,16,0,0
rcc096_2_s3_ai,17,0,0
rcc096_2_s3_ai,18,0,0
rcc096_2_s3_ai,19,0,0
rcc096_2_s3_ai,20,1,1
rcc096_2_s3_ai,21,1,1
rcc096_2_s3_ai,22,1,1
rcc096_2_s3_ai,23,1,1
rcc096_2_s3_ai,24,1,1
rcc096_2_s3_ai,25,1,1
rcc096_2_s3_ai,26,1,1
rcc096_2_s3_ai,27,2,2
rcc096_2_s3_ai,28,1,1
rcc096_2_s3_ai,29,0,0
rcc096_2_s3_ai,30,1,1
rcc096_2_s3_ai,31,1,1
rcc096_2_s3_ai,32,1,1
rcc096_2_s3_ai,33,1,Committed
rcc096_2_s3_ai,34,1,Committed
rcc096_2_s3_ai,35,1,Committed
rcc096_2_s3_ai,36,1,Committed
rcc096_2_s3_ai,37,1,Committed
rcc096_2_s3_ai,38,1,Committed
rcc096_2_s3_ai,39,1,Committed
rcc096_2_s3_ai,40,1,Committed
rcc096_2_s3_ai,41,NA,Fusion
rcc096_2_s3_ai,42,NA,Fusion
rcc096_2_s3_ai,43,NA,Fusion
rcc096_2_s3_ai,44,NA,Fusion
rcc096_2_s3_ai,45,NA,Fusion
rcc096_2_s3_ai,46,NA,Fusion
rcc096_2_s3_ai,47,NA,Fusion
rcc096_2_s3_ai,48,NA,Fusion
rcc096_2_s3_ai,49,NA,Fusion
rcc096_2_s3_ai,50,NA,Fusion
rcc096_2_s3_ai,51,NA,Fusion
rcc096_2_s3_ai,52,NA,Fusion
rcc096_2_s3_ai,53,NA,Fusion
rcc096_2_s3_ai,54,NA,Fusion
rcc096_2_s3_ai,55,NA,Fusion
rcc096_2_s3_ai,56,NA,Fusion
rcc096_2_s3_ai,57,NA,Fusion
rcc096_2_s3_ai,58,NA,Fusion
rcc096_2_s3_ai,59,NA,Fusion
rcc096_2_s3_ai,60,NA,Fusion
rcc096_2_s3_ai,61,NA,Fusion
rcc096_2_s3_aj,1,NA,Birth
rcc096_2_s3_aj,2,NA,Birth
rcc096_2_s3_aj,3,NA,Birth
rcc096_2_s3_aj,4,NA,Birth
rcc096_2_s3_aj,5,NA,Birth
rcc096_2_s3_aj,6,NA,Birth
rcc096_2_s3_aj,7,NA,Birth
rcc096_2_s3_aj,8,NA,Birth
rcc096_2_s3_aj,9,NA,Birth
rcc096_2_s3_aj,10,NA,Birth
rcc096_2_s3_aj,11,NA,Birth
rcc096_2_s3_aj,12,NA,Birth
rcc096_2_s3_aj,13,NA,Birth
rcc096_2_s3_aj,14,NA,Birth
rcc096_2_s3_aj,15,NA,Birth
rcc096_2_s3_aj,16,NA,Birth
rcc096_2_s3_aj,17,NA,Birth
rcc096_2_s3_aj,18,NA,Birth
rcc096_2_s3_aj,19,NA,Birth
rcc096_2_s3_aj,20,NA,Birth
rcc096_2_s3_aj,21,NA,Birth
rcc096_2_s3_aj,22,NA,Birth
rcc096_2_s3_aj,23,NA,Birth
rcc096_2_s3_aj,24,NA,Birth
rcc096_2_s3_aj,25,NA,Birth
rcc096_2_s3_aj,26,0,0
rcc096_2_s3_aj,27,0,0
rcc096_2_s3_aj,28,1,1
rcc096_2_s3_aj,29,1,1
rcc096_2_s3_aj,30,1,1
rcc096_2_s3_aj,31,1,1
rcc096_2_s3_aj,32,1,1
rcc096_2_s3_aj,33,1,Committed
rcc096_2_s3_aj,34,1,Committed
rcc096_2_s3_aj,35,1,Committed
rcc096_2_s3_aj,36,1,Committed
rcc096_2_s3_aj,37,1,Committed
rcc096_2_s3_aj,38,1,Committed
rcc096_2_s3_aj,39,1,Committed
rcc096_2_s3_aj,40,1,Committed
rcc096_2_s3_aj,41,NA,Fusion
rcc096_2_s3_aj,42,NA,Fusion
